Message (12:00:23): Retrieved ban list data.
Warning (23:41:28): MusicManager.vb: File at "Songs\indigo" is not a valid song file!
Warning (23:41:28): MusicManager.vb: File at "Songs\johto_champion" is not a valid song file!
Warning (23:41:28): MusicManager.vb: File at "Songs\johto_elite" is not a valid song file!
Warning (23:41:28): MusicManager.vb: File at "Songs\johto_leader" is not a valid song file!
Warning (23:41:28): MusicManager.vb: File at "Songs\johto_rival" is not a valid song file!
Warning (23:41:28): MusicManager.vb: File at "Songs\johto_rocket" is not a valid song file!
Warning (23:41:28): MusicManager.vb: File at "Songs\johto_trainer" is not a valid song file!
Warning (23:41:28): MusicManager.vb: File at "Songs\johto_wild" is not a valid song file!
Warning (23:41:28): MusicManager.vb: File at "Songs\kanto_leader" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\kanto_trainer" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\kanto_wild" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\kimono" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\kvictoryroad" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\lavender" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\lighthouse" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\lobby" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\lugia_battle" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\nationalpark" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\pokeflute" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\pokemon_lullaby" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\pokemon_march" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\pvp" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\raikou_battle" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\rHideout" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\ride" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\rocket_broadcast" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\RouteMusic0" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\RouteMusic1" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\RouteMusic2" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\RouteMusic3" is not a valid song file!
Warning (23:41:29): MusicManager.vb: File at "Songs\RouteMusic4" is not a valid song file!
